Date,Volume,Close,Average,,,,,,,,,,
29/11/2021,"86,268,818", $464.60 ,467.224,,,,,,,,,,
30/11/2021,"148,559,598", $455.56 ,466.037,,,,,,,,,,
01/12/2021,"132,485,835", $450.50 ,464.159,,,,,,,,,,
02/12/2021,"127,637,758", $457.40 ,463.085,,,,,,,,,,
03/12/2021,"137,331,647", $453.42 ,461.454,,,,,,,,,,
06/12/2021,"98,977,532", $458.79 ,460.444,,,,,,,,,,
07/12/2021,"95,484,688", $468.28 ,460.515,,,,,,,,,,
08/12/2021,"72,238,777", $469.52 ,460.648,,,,,,,,,,
09/12/2021,"61,272,568", $466.35 ,460.339,,,,,,,,,,
10/12/2021,"77,159,757", $470.74 ,461.516,,,,,,,,,,
13/12/2021,"87,724,680", $466.57 ,461.713,,,,,,,,,,
14/12/2021,"97,264,128", $463.36 ,462.493,,,,,,,,,,
15/12/2021,"116,899,251", $470.60 ,464.503,,,,,,,,,,
16/12/2021,"116,568,626", $466.45 ,465.408,,,,,,,,,,
17/12/2021,"135,636,510", $459.87 ,466.053,,,,,,,,,,
20/12/2021,"107,134,822", $454.98 ,465.672,,,,,,,,,,
21/12/2021,"69,806,260", $463.06 ,465.15,,,,,,,,,,
22/12/2021,"58,890,223", $467.69 ,464.967,,,,,,,,,,
23/12/2021,"56,439,745", $470.60 ,465.392,,,,,,,,,,
27/12/2021,"56,808,619", $477.26 ,466.044,,,,,,,,,,
28/12/2021,"47,274,585", $476.87 ,467.074,,,,,,,,,,
29/12/2021,"54,502,964", $477.48 ,468.486,,,,,,,,,,
30/12/2021,"55,329,041", $476.16 ,469.042,,,,,,,,,,
31/12/2021,"65,237,431", $474.96 ,469.893,,,,,,,,,,
03/01/2022,"72,668,233", $477.71 ,471.677,,,,,,,,,,
04/01/2022,"71,178,678", $477.55 ,473.934,,,,,,,,,,
05/01/2022,"104,538,940", $468.38 ,474.466,,,,,,,,,,
06/01/2022,"86,858,900", $467.94 ,474.491,,,,,,,,,,
07/01/2022,"82,985,842", $466.09 ,474.04,,,,,,,,,,
10/01/2022,"119,361,989", $465.51 ,472.865,,,,,,,,,,
11/01/2022,"74,303,062", $469.75 ,472.153,,,,,,,,,,
12/01/2022,"67,605,444", $471.02 ,471.507,,,,,,,,,,
13/01/2022,"91,173,121", $464.53 ,470.344,,,,,,,,,,
14/01/2022,"95,890,948", $464.72 ,469.32,,,,,,,,,,
18/01/2022,"109,872,376", $456.49 ,467.198,,,,,,,,,,
19/01/2022,"109,357,569", $451.75 ,464.618,,,,,,,,,,
20/01/2022,"122,379,696", $446.75 ,462.455,,,,,,,,,,
21/01/2022,"202,271,241", $437.98 ,459.459,,,,,,,,,,
24/01/2022,"252,496,719", $439.84 ,456.834,,,,,,,,,,
25/01/2022,"167,997,325", $434.47 ,453.73,,,,,,,,,,
26/01/2022,"186,391,088", $433.38 ,450.093,,,,,,,,,,
27/01/2022,"149,878,307", $431.24 ,446.115,,,,,,,,,,
28/01/2022,"164,457,370", $441.95 ,443.857,,,,,,,,,,
31/01/2022,"152,251,425", $449.91 ,442.376,,,,,,,,,,
01/02/2022,"123,155,382", $452.95 ,442.022,,,,,,,,,,
02/02/2022,"117,360,953", $457.35 ,442.582,,,,,,,,,,
03/02/2022,"118,024,442", $446.60 ,442.567,,,,,,,,,,
04/02/2022,"118,454,352", $448.70 ,443.639,,,,,,,,,,
07/02/2022,"84,472,859", $447.26 ,444.381,,,,,,,,,,
08/02/2022,"81,012,036", $450.94 ,446.028,,,,,,,,,,
09/02/2022,"92,589,929", $457.54 ,448.444,,,,,,,,,,
10/02/2022,"140,103,712", $449.32 ,450.252,,,,,,,,,,
11/02/2022,"153,214,597", $440.46 ,450.103,,,,,,,,,,
14/02/2022,"123,006,262", $439.02 ,449.014,,,,,,,,,,
15/02/2022,"88,659,503", $446.10 ,448.329,,,,,,,,,,
16/02/2022,"84,863,585", $446.60 ,447.254,,,,,,,,,,
17/02/2022,"102,259,108", $437.06 ,446.3,,,,,,,,,,
18/02/2022,"132,642,896", $434.23 ,444.853,,,,,,,,,,
22/02/2022,"124,391,830", $429.57 ,443.084,,,,,,,,,,
23/02/2022,"132,578,005", $421.95 ,440.185,,,,,,,,,,
24/02/2022,"213,942,946", $428.30 ,437.261,,,,,,,,,,
25/02/2022,"121,804,459", $437.75 ,436.104,,,,,,,,,,
28/02/2022,"143,475,537", $436.63 ,435.721,,,,,,,,,,
01/03/2022,"137,785,908", $429.98 ,434.817,,,,,,,,,,
02/03/2022,"117,726,525", $437.89 ,433.996,,,,,,,,,,
03/03/2022,"105,501,715", $435.71 ,432.907,,,,,,,,,,
04/03/2022,"114,083,256", $432.17 ,432.418,,,,,,,,,,
07/03/2022,"137,896,560", $419.43 ,430.938,,,,,,,,,,
08/03/2022,"164,772,744", $416.25 ,429.606,,,,,,,,,,
09/03/2022,"116,990,765", $427.41 ,430.152,,,,,,,,,,
10/03/2022,"93,972,655", $425.48 ,429.87,,,,,,,,,,
11/03/2022,"95,636,277", $420.07 ,428.102,,,,,,,,,,
14/03/2022,"95,729,188", $417.00 ,426.139,,,,,,,,,,
15/03/2022,"106,219,117", $426.17 ,425.758,,,,,,,,,,
16/03/2022,"144,954,805", $435.62 ,425.531,,,,,,,,,,
17/03/2022,"102,676,870", $441.07 ,426.067,,,,,,,,,,
18/03/2022,"106,345,544", $444.52 ,427.302,,,,,,,,,,
21/03/2022,"88,349,763", $444.39 ,429.798,,,,,,,,,,
22/03/2022,"74,650,394", $449.59 ,433.132,,,,,,,,,,
23/03/2022,"79,426,098", $443.80 ,434.771,,,,,,,,,,
24/03/2022,"64,736,892", $450.49 ,437.272,,,,,,,,,,
25/03/2022,"77,101,324", $452.69 ,440.534,,,,,,,,,,
28/03/2022,"68,529,767", $455.91 ,444.425,,,,,,,,,,
29/03/2022,"86,581,542", $461.55 ,447.963,,,,,,,,,,
30/03/2022,"79,666,942", $458.70 ,450.271,,,,,,,,,,
31/03/2022,"121,699,948", $451.64 ,451.328,,,,,,,,,,
01/04/2022,"89,048,773", $452.92 ,452.168,,,,,,,,,,
04/04/2022,"59,601,000", $456.80 ,453.409,,,,,,,,,,
05/04/2022,"74,214,501", $451.03 ,453.553,,,,,,,,,,
06/04/2022,"106,897,970", $446.52 ,453.825,,,,,,,,,,
07/04/2022,"78,097,214", $448.77 ,453.653,,,,,,,,,,
08/04/2022,"79,272,711", $447.57 ,453.141,,,,,,,,,,
11/04/2022,"89,770,538", $439.92 ,451.542,,,,,,,,,,
12/04/2022,"84,363,635", $438.29 ,449.216,,,,,,,,,,
13/04/2022,"74,070,394", $443.31 ,447.677,,,,,,,,,,
14/04/2022,"97,869,451", $437.79 ,446.292,,,,,,,,,,
18/04/2022,"66,002,498", $437.97 ,444.797,,,,,,,,,,
19/04/2022,"77,821,013", $445.04 ,443.621,,,,,,,,,,
20/04/2022,"65,224,449", $444.71 ,442.989,,,,,,,,,,
21/04/2022,"85,417,327", $438.06 ,442.143,,,,,,,,,,
22/04/2022,"132,471,772", $426.04 ,439.87,,,,,,,,,,
25/04/2022,"119,647,748", $428.51 ,437.964,,,,,,,,,,
26/04/2022,"103,996,312", $416.10 ,435.582,,,,,,,,,,
27/04/2022,"122,029,990", $417.27 ,433.48,,,,,,,,,,
28/04/2022,"105,449,088", $427.81 ,431.93,,,,,,,,,,
29/04/2022,"145,491,088", $412.00 ,429.351,,,,,,,,,,
02/05/2022,"158,312,526", $414.48 ,427.002,,,,,,,,,,
03/05/2022,"100,028,190", $416.38 ,424.136,,,,,,,,,,
04/05/2022,"144,247,895", $429.06 ,422.571,,,,,,,,,,
05/05/2022,"172,929,106", $413.81 ,420.146,,,,,,,,,,
06/05/2022,"151,770,811", $411.34 ,418.676,,,,,,,,,,
09/05/2022,"155,586,067", $398.17 ,415.642,,,,,,,,,,
10/05/2022,"132,497,200", $399.09 ,413.941,,,,,,,,,,
11/05/2022,"142,360,992", $392.75 ,411.489,,,,,,,,,,
12/05/2022,"125,090,753", $392.34 ,407.942,,,,,,,,,,
13/05/2022,"104,174,421", $401.72 ,406.914,,,,,,,,,,
16/05/2022,"78,622,444", $400.09 ,405.475,,,,,,,,,,
17/05/2022,"83,029,710", $408.32 ,404.669,,,,,,,,,,
18/05/2022,"117,674,545", $391.86 ,400.949,,,,,,,,,,
19/05/2022,"98,510,715", $389.46 ,398.514,,,,,,,,,,
20/05/2022,"131,432,197", $389.63 ,396.343,,,,,,,,,,
23/05/2022,"76,414,878", $396.92 ,396.218,,,,,,,,,,
24/05/2022,"91,448,831", $393.89 ,395.698,,,,,,,,,,
25/05/2022,"91,472,866", $397.37 ,396.16,,,,,,,,,,
26/05/2022,"82,168,339", $405.31 ,397.457,,,,,,,,,,
27/05/2022,"84,768,710", $415.26 ,398.811,,,,,,,,,,
31/05/2022,"95,936,980", $412.93 ,400.095,,,,,,,,,,
01/06/2022,"86,585,813", $409.59 ,400.222,,,,,,,,,,
02/06/2022,"79,609,633", $417.39 ,402.775,,,,,,,,,,
03/06/2022,"71,874,281", $410.54 ,404.883,,,,,,,,,,
06/06/2022,"57,508,858", $411.79 ,407.099,,,,,,,,,,
07/06/2022,"59,272,373", $415.74 ,408.981,,,,,,,,,,
08/06/2022,"64,349,966", $411.22 ,410.714,,,,,,,,,,
09/06/2022,"86,289,796", $401.44 ,411.121,,,,,,,,,,
10/06/2022,"132,893,864", $389.80 ,409.57,,,,,,,,,,
13/06/2022,"170,004,861", $375.00 ,405.544,,,,,,,,,,
14/06/2022,"104,011,831", $373.87 ,401.638,,,,,,,,,,
15/06/2022,"125,666,797", $379.20 ,398.599,,,,,,,,,,
16/06/2022,"134,473,288", $366.65 ,393.525,,,,,,,,,,
17/06/2022,"111,113,904", $365.86 ,389.057,,,,,,,,,,
21/06/2022,"76,811,861", $375.07 ,385.385,,,,,,,,,,
22/06/2022,"90,059,424", $374.39 ,381.25,,,,,,,,,,
23/06/2022,"79,292,135", $378.06 ,377.934,,,,,,,,,,
24/06/2022,"98,050,333", $390.08 ,376.798,,,,,,,,,,
27/06/2022,"66,009,617", $388.59 ,376.677,,,,,,,,,,
28/06/2022,"86,689,824", $380.65 ,377.242,,,,,,,,,,
29/06/2022,"65,675,999", $380.34 ,377.889,,,,,,,,,,
30/06/2022,"112,508,273", $377.25 ,377.694,,,,,,,,,,
01/07/2022,"74,839,729", $381.24 ,379.153,,,,,,,,,,
05/07/2022,"81,437,965", $381.96 ,380.763,,,,,,,,,,
06/07/2022,"70,426,244", $383.25 ,381.581,,,,,,,,,,
07/07/2022,"64,525,919", $388.99 ,383.041,,,,,,,,,,
08/07/2022,"72,397,765", $388.67 ,384.102,,,,,,,,,,
11/07/2022,"58,366,945", $384.23 ,383.517,,,,,,,,,,
12/07/2022,"62,219,178", $380.83 ,382.741,,,,,,,,,,
13/07/2022,"84,224,649", $378.83 ,382.559,,,,,,,,,,
14/07/2022,"89,704,819", $377.91 ,382.316,,,,,,,,,,
15/07/2022,"79,060,383", $385.13 ,383.104,,,,,,,,,,
18/07/2022,"63,203,626", $381.95 ,383.175,,,,,,,,,,
19/07/2022,"78,505,972", $392.27 ,384.206,,,,,,,,,,
20/07/2022,"71,843,769", $394.77 ,385.358,,,,,,,,,,
21/07/2022,"64,903,856", $398.79 ,386.338,,,,,,,,,,
22/07/2022,"72,197,332", $395.09 ,386.98,,,,,,,,,,
25/07/2022,"53,631,485", $395.57 ,388.114,,,,,,,,,,
26/07/2022,"52,946,393", $390.89 ,389.12,,,,,,,,,,
27/07/2022,"82,342,106", $401.04 ,391.341,,,,,,,,,,
28/07/2022,"73,966,563", $406.07 ,394.157,,,,,,,,,,
29/07/2022,"87,003,672", $411.99 ,396.843,,,,,,,,,,
01/08/2022,"69,997,471", $410.77 ,399.725,,,,,,,,,,
02/08/2022,"63,435,418", $408.06 ,401.304,,,,,,,,,,
03/08/2022,"67,820,555", $414.45 ,403.272,,,,,,,,,,
04/08/2022,"45,656,574", $414.17 ,404.81,,,,,,,,,,
05/08/2022,"56,814,929", $413.47 ,406.648,,,,,,,,,,
08/08/2022,"54,025,965", $412.99 ,408.39,,,,,,,,,,
09/08/2022,"44,931,772", $411.35 ,410.436,,,,,,,,,,
10/08/2022,"68,665,712", $419.99 ,412.331,,,,,,,,,,
11/08/2022,"59,489,704", $419.99 ,413.723,,,,,,,,,,
12/08/2022,"61,694,542", $427.10 ,415.234,,,,,,,,,,
15/08/2022,"54,048,280", $428.86 ,417.043,,,,,,,,,,
16/08/2022,"59,289,039", $429.70 ,419.207,,,,,,,,,,
17/08/2022,"63,563,394", $426.65 ,420.427,,,,,,,,,,
18/08/2022,"49,023,206", $427.89 ,421.799,,,,,,,,,,
19/08/2022,"68,016,902", $422.14 ,422.666,,,,,,,,,,
22/08/2022,"77,695,640", $413.35 ,422.702,,,,,,,,,,
23/08/2022,"49,105,249", $412.35 ,422.802,,,,,,,,,,
24/08/2022,"49,177,804", $413.67 ,422.17,,,,,,,,,,
25/08/2022,"50,942,252", $419.51 ,422.122,,,,,,,,,,
26/08/2022,"103,086,976", $405.31 ,419.943,,,,,,,,,,
29/08/2022,"65,370,810", $402.63 ,417.32,,,,,,,,,,
30/08/2022,"85,652,443", $398.21 ,414.171,,,,,,,,,,
31/08/2022,"76,029,671", $395.18 ,411.024,,,,,,,,,,
01/09/2022,"78,740,084", $396.42 ,407.877,,,,,,,,,,
02/09/2022,"99,632,149", $392.24 ,404.887,,,,,,,,,,
06/09/2022,"76,637,400", $390.76 ,402.628,,,,,,,,,,
07/09/2022,"70,964,232", $397.78 ,401.171,,,,,,,,,,
08/09/2022,"80,821,681", $400.38 ,399.842,,,,,,,,,,
09/09/2022,"76,706,918", $406.60 ,398.551,,,,,,,,,,
12/09/2022,"69,256,262", $410.97 ,399.117,,,,,,,,,,
13/09/2022,"122,947,081", $393.10 ,398.164,,,,,,,,,,
14/09/2022,"85,023,747", $394.60 ,397.803,,,,,,,,,,
15/09/2022,"87,633,840", $390.12 ,397.297,,,,,,,,,,
16/09/2022,"103,084,819", $385.56 ,396.211,,,,,,,,,,
19/09/2022,"73,278,490", $388.55 ,395.842,,,,,,,,,,
20/09/2022,"77,274,882", $384.09 ,395.175,,,,,,,,,,
21/09/2022,"106,746,554", $377.39 ,393.136,,,,,,,,,,
22/09/2022,"89,472,641", $374.22 ,390.52,,,,,,,,,,
23/09/2022,"122,346,933", $367.95 ,386.655,,,,,,,,,,
26/09/2022,"92,581,244", $364.31 ,381.989,,,,,,,,,,
27/09/2022,"108,294,074", $363.38 ,379.017,,,,,,,,,,
28/09/2022,"110,802,217", $370.53 ,376.61,,,,,,,,,,
29/09/2022,"112,952,315", $362.79 ,373.877,,,,,,,,,,
30/09/2022,"153,711,243", $357.18 ,371.039,,,,,,,,,,
03/10/2022,"89,756,479", $366.61 ,368.845,,,,,,,,,,
04/10/2022,"103,602,775", $377.97 ,368.233,,,,,,,,,,
05/10/2022,"88,065,669", $377.09 ,368.203,,,,,,,,,,
06/10/2022,"82,333,543", $373.20 ,368.101,,,,,,,,,,
07/10/2022,"107,789,498", $362.79 ,367.585,,,,,,,,,,
10/10/2022,"76,042,765", $360.02 ,367.156,,,,,,,,,,
11/10/2022,"92,482,785", $357.74 ,366.592,,,,,,,,,,
12/10/2022,"76,991,799", $356.56 ,365.195,,,,,,,,,,
13/10/2022,"147,254,518", $365.97 ,365.513,,,,,,,,,,
14/10/2022,"123,737,013", $357.63 ,365.558,,,,,,,,,,
17/10/2022,"93,168,231", $366.82 ,365.579,,,,,,,,,,
18/10/2022,"97,162,850", $371.13 ,364.895,,,,,,,,,,
19/10/2022,"79,746,863", $368.50 ,364.036,,,,,,,,,,
20/10/2022,"88,283,087", $365.41 ,363.257,,,,,,,,,,
21/10/2022,"131,038,379", $374.29 ,364.407,,,,,,,,,,
24/10/2022,"85,436,907", $378.87 ,366.292,,,,,,,,,,
25/10/2022,"78,846,348", $384.92 ,369.01,,,,,,,,,,
26/10/2022,"104,087,348", $382.02 ,371.556,,,,,,,,,,
27/10/2022,"81,971,756", $379.98 ,372.957,,,,,,,,,,
28/10/2022,"100,301,958", $389.02 ,376.096,,,,,,,,,,
31/10/2022,"96,631,258", $386.21 ,378.035,,,,,,,,,,
01/11/2022,"85,407,598", $384.52 ,379.374,,,,,,,,,,
02/11/2022,"126,990,356", $374.87 ,380.011,,,,,,,,,,
03/11/2022,"87,100,115", $371.01 ,380.571,,,,,,,,,,
04/11/2022,"103,505,182", $376.35 ,380.777,,,,,,,,,,
07/11/2022,"68,286,947", $379.95 ,380.885,,,,,,,,,,
08/11/2022,"84,641,062", $382.00 ,380.593,,,,,,,,,,
09/11/2022,"78,495,470", $374.13 ,379.804,,,,,,,,,,
10/11/2022,"141,455,847", $394.69 ,381.275,,,,,,,,,,
11/11/2022,"93,839,872", $398.51 ,382.224,,,,,,,,,,
14/11/2022,"71,893,165", $395.12 ,383.115,,,,,,,,,,
15/11/2022,"93,194,452", $398.49 ,384.512,,,,,,,,,,
16/11/2022,"68,508,454", $395.45 ,386.57,,,,,,,,,,
17/11/2022,"74,496,255", $394.24 ,388.893,,,,,,,,,,
18/11/2022,"92,922,451", $396.03 ,390.861,,,,,,,,,,
21/11/2022,"51,243,189", $394.59 ,392.325,,,,,,,,,,
22/11/2022,"60,429,025", $399.90 ,394.115,,,,,,,,,,
23/11/2022,"68,261,628", $402.42 ,396.944,,,,,,,,,,
25/11/2022,"30,545,434", $402.33 ,397.708,,,,,,,,,,
28/11/2022,"68,021,749", $395.91 ,397.448,,,,,,,,,,
29/11/2022,"52,310,039", $395.23 ,397.459,,,,,,,,,,
30/11/2022,"144,566,653", $407.68 ,398.378,,,,,,,,,,
01/12/2022,"76,398,170", $407.38 ,399.571,,,,,,,,,,
02/12/2022,"85,342,731", $406.91 ,400.838,,,,,,,,,,
05/12/2022,"77,289,815", $399.59 ,401.194,,,,,,,,,,
06/12/2022,"77,972,217", $393.83 ,401.118,,,,,,,,,,
07/12/2022,"65,927,896", $393.16 ,400.444,,,,,,,,,,
08/12/2022,"60,737,912", $396.24 ,399.826,,,,,,,,,,
09/12/2022,"81,447,733", $393.28 ,398.921,,,,,,,,,,
12/12/2022,"75,405,835", $398.95 ,399.225,,,,,,,,,,
13/12/2022,"123,782,534", $401.97 ,399.899,,,,,,,,,,
14/12/2022,"108,111,349", $399.40 ,399.071,,,,,,,,,,
15/12/2022,"117,705,889", $389.63 ,397.296,,,,,,,,,,
16/12/2022,"119,857,952", $383.27 ,394.932,,,,,,,,,,
19/12/2022,"79,878,103", $380.02 ,392.975,,,,,,,,,,
20/12/2022,"74,427,240", $380.54 ,391.646,,,,,,,,,,
21/12/2022,"78,167,369", $386.23 ,390.953,,,,,,,,,,
22/12/2022,"100,120,855", $380.72 ,389.401,,,,,,,,,,
23/12/2022,"59,857,329", $382.91 ,388.364,,,,,,,,,,
27/12/2022,"51,638,180", $381.40 ,386.609,,,,,,,,,,
28/12/2022,"70,911,520", $376.66 ,384.078,,,,,,,,,,
29/12/2022,"66,970,877", $383.44 ,382.482,,,,,,,,,,
30/12/2022,"84,022,205", $382.43 ,381.762,,,,,,,,,,
03/01/2023,"74,850,731", $380.82 ,381.517,,,,,,,,,,
04/01/2023,"85,934,098", $383.76 ,381.891,,,,,,,,,,
05/01/2023,"76,970,456", $379.38 ,381.775,,,,,,,,,,
06/01/2023,"104,189,603", $388.08 ,381.96,,,,,,,,,,
09/01/2023,"73,978,071", $387.86 ,382.674,,,,,,,,,,
10/01/2023,"65,358,094", $390.58 ,383.441,,,,,,,,,,
11/01/2023,"68,881,080", $395.52 ,384.853,,,,,,,,,,
12/01/2023,"90,157,699", $396.96 ,386.883,,,,,,,,,,
13/01/2023,"63,903,932", $398.50 ,388.389,,,,,,,,,,
17/01/2023,"62,677,281", $397.77 ,389.923,,,,,,,,,,
18/01/2023,"99,632,262", $391.49 ,390.99,,,,,,,,,,
19/01/2023,"86,958,919", $388.64 ,391.478,,,,,,,,,,
20/01/2023,"91,806,356", $395.88 ,393.128,,,,,,,,,,
23/01/2023,"84,178,797", $400.63 ,394.383,,,,,,,,,,
24/01/2023,"59,524,911", $400.20 ,395.617,,,,,,,,,,
25/01/2023,"84,800,251", $400.35 ,396.594,,,,,,,,,,
26/01/2023,"72,287,425", $404.75 ,397.517,,,,,,,,,,
27/01/2023,"68,346,180", $405.68 ,398.389,,,,,,,,,,
30/01/2023,"74,202,018", $400.59 ,398.598,,,,,,,,,,
31/01/2023,"86,811,786", $406.48 ,399.469,,,,,,,,,,
01/02/2023,"101,459,155", $410.80 ,401.4,,,,,,,,,,
02/02/2023,"101,654,463", $416.78 ,404.214,,,,,,,,,,
03/02/2023,"94,736,781", $412.35 ,405.861,,,,,,,,,,
06/02/2023,"60,295,325", $409.83 ,406.781,,,,,,,,,,
07/02/2023,"90,990,745", $415.19 ,408.28,,,,,,,,,,
08/02/2023,"76,227,462", $410.65 ,409.31,,,,,,,,,,
09/02/2023,"78,694,859", $407.09 ,409.544,,,,,,,,,,
10/02/2023,"70,769,715", $408.04 ,409.78,,,,,,,,,,
13/02/2023,"64,913,539", $412.83 ,411.004,,,,,,,,,,
14/02/2023,"88,389,313", $412.64 ,411.62,,,,,,,,,,
15/02/2023,"61,685,279", $413.98 ,411.938,,,,,,,,,,
16/02/2023,"76,431,469", $408.28 ,411.088,,,,,,,,,,
17/02/2023,"89,257,815", $407.26 ,410.579,,,,,,,,,,
21/02/2023,"82,655,924", $399.09 ,409.505,,,,,,,,,,
22/02/2023,"83,742,293", $398.54 ,407.84,,,,,,,,,,
23/02/2023,"96,242,399", $400.66 ,406.841,,,,,,,,,,
24/02/2023,"108,194,413", $396.38 ,405.77,,,,,,,,,,
27/02/2023,"80,444,736", $397.73 ,404.739,,,,,,,,,,
28/02/2023,"96,438,567", $396.26 ,403.082,,,,,,,,,,
01/03/2023,"99,706,823", $394.74 ,401.292,,,,,,,,,,
02/03/2023,"85,404,726", $397.81 ,399.675,,,,,,,,,,
03/03/2023,"90,119,952", $404.19 ,399.266,,,,,,,,,,
06/03/2023,"72,795,946", $404.47 ,398.987,,,,,,,,,,
07/03/2023,"108,310,596", $398.27 ,398.905,,,,,,,,,,
08/03/2023,"74,746,632", $398.92 ,398.943,,,,,,,,,,
09/03/2023,"111,945,322", $391.56 ,398.033,,,,,,,,,,
10/03/2023,"189,252,996", $385.91 ,396.986,,,,,,,,,,
13/03/2023,"157,789,967", $385.36 ,395.749,,,,,,,,,,
14/03/2023,"149,752,357", $391.73 ,395.296,,,,,,,,,,
15/03/2023,"172,996,933", $389.28 ,394.75,,,,,,,,,,
16/03/2023,"143,753,940", $396.11 ,394.58,,,,,,,,,,
17/03/2023,"140,553,411", $389.99 ,393.16,,,,,,,,,,
20/03/2023,"93,055,783", $393.74 ,392.087,,,,,,,,,,
21/03/2023,"91,524,248", $398.91 ,392.151,,,,,,,,,,
22/03/2023,"111,746,583", $392.11 ,391.47,,,,,,,,,,
23/03/2023,"119,351,319", $393.17 ,391.631,,,,,,,,,,
24/03/2023,"107,770,124", $395.75 ,392.615,,,,,,,,,,
27/03/2023,"74,010,408", $396.49 ,393.728,,,,,,,,,,
28/03/2023,"62,871,680", $395.60 ,394.115,,,,,,,,,,
29/03/2023,"77,497,876", $401.35 ,395.322,,,,,,,,,,
30/03/2023,"69,840,049", $403.70 ,396.081,,,,,,,,,,
31/03/2023,"112,062,624", $409.39 ,398.021,,,,,,,,,,
03/04/2023,"67,391,097", $410.95 ,399.742,,,,,,,,,,
04/04/2023,"66,601,534", $408.67 ,400.718,,,,,,,,,,
05/04/2023,"65,200,243", $407.60 ,402.267,,,,,,,,,,
06/04/2023,"63,743,345", $409.19 ,403.869,,,,,,,,,,
10/04/2023,"63,681,042", $409.61 ,405.255,,,,,,,,,,
11/04/2023,"59,297,945", $409.72 ,406.578,,,,,,,,,,
12/04/2023,"86,420,379", $408.05 ,407.823,,,,,,,,,,
13/04/2023,"85,814,754", $413.47 ,409.035,,,,,,,,,,
14/04/2023,"78,161,500", $412.46 ,409.911,,,,,,,,,,
17/04/2023,"66,436,399", $413.94 ,410.366,,,,,,,,,,
18/04/2023,"63,559,997", $414.21 ,410.692,,,,,,,,,,
19/04/2023,"55,227,330", $414.14 ,411.239,,,,,,,,,,
20/04/2023,"75,840,359", $411.88 ,411.667,,,,,,,,,,
21/04/2023,"73,457,422", $412.20 ,411.968,,,,,,,,,,
24/04/2023,"64,332,095", $412.63 ,412.27,,,,,,,,,,
25/04/2023,"97,766,721", $406.08 ,411.906,,,,,,,,,,
26/04/2023,"80,447,049", $404.36 ,411.537,,,,,,,,,,
27/04/2023,"92,968,369", $412.41 ,411.431,,,,,,,,,,
28/04/2023,"89,433,137", $415.93 ,411.778,,,,,,,,,,
01/05/2023,"62,122,254", $415.51 ,411.935,,,,,,,,,,
02/05/2023,"103,998,484", $410.84 ,411.598,,,,,,,,,,
03/05/2023,"91,531,769", $408.02 ,410.986,,,,,,,,,,
04/05/2023,"94,901,863", $405.13 ,410.311,,,,,,,,,,
05/05/2023,"87,891,791", $412.63 ,410.354,,,,,,,,,,
08/05/2023,"50,046,768", $412.74 ,410.365,,,,,,,,,,
09/05/2023,"49,220,119", $410.93 ,410.85,,,,,,,,,,
10/05/2023,"96,142,922", $412.85 ,411.699,,,,,,,,,,
11/05/2023,"70,157,064", $412.13 ,411.671,,,,,,,,,,
12/05/2023,"70,481,548", $411.59 ,411.237,,,,,,,,,,
15/05/2023,"54,289,383", $413.01 ,410.987,,,,,,,,,,
16/05/2023,"57,705,495", $410.25 ,410.928,,,,,,,,,,
17/05/2023,"87,286,957", $415.23 ,411.649,,,,,,,,,,
18/05/2023,"97,177,195", $419.23 ,413.059,,,,,,,,,,
19/05/2023,"103,793,317", $418.62 ,413.658,,,,,,,,,,
22/05/2023,"60,745,399", $418.79 ,414.263,,,,,,,,,,
23/05/2023,"86,383,493", $414.09 ,414.579,,,,,,,,,,
24/05/2023,"89,213,678", $411.09 ,414.403,,,,,,,,,,
25/05/2023,"90,961,606", $414.65 ,414.655,,,,,,,,,,
26/05/2023,"93,829,975", $420.02 ,415.498,,,,,,,,,,
30/05/2023,"72,215,960", $420.18 ,416.215,,,,,,,,,,
31/05/2023,"110,811,780", $417.85 ,416.975,,,,,,,,,,
01/06/2023,"88,865,018", $421.82 ,417.634,,,,,,,,,,
02/06/2023,"91,426,171", $427.92 ,418.503,,,,,,,,,,
05/06/2023,"70,316,043", $427.10 ,419.351,,,,,,,,,,
06/06/2023,"64,022,175", $428.03 ,420.275,,,,,,,,,,
07/06/2023,"85,373,275", $426.55 ,421.521,,,,,,,,,,
08/06/2023,"61,952,842", $429.13 ,423.325,,,,,,,,,,
09/06/2023,"85,647,268", $429.90 ,424.85,,,,,,,,,,
12/06/2023,"76,256,703", $433.80 ,426.228,,,,,,,,,,
13/06/2023,"95,899,704", $436.66 ,427.876,,,,,,,,,,
14/06/2023,"100,612,080", $437.18 ,429.809,,,,,,,,,,
15/06/2023,"110,303,091", $442.60 ,431.887,,,,,,,,,,
16/06/2023,"114,165,849", $439.46 ,433.041,,,,,,,,,,
20/06/2023,"76,160,359", $437.18 ,434.049,,,,,,,,,,
21/06/2023,"76,982,251", $434.94 ,434.74,,,,,,,,,,
22/06/2023,"70,637,175", $436.51 ,435.736,,,,,,,,,,
23/06/2023,"92,074,537", $433.21 ,436.144,,,,,,,,,,
26/06/2023,"72,823,560", $431.44 ,436.298,,,,,,,,,,
27/06/2023,"72,813,699", $436.17 ,436.535,,,,,,,,,,
28/06/2023,"75,635,976", $436.39 ,436.508,,,,,,,,,,
29/06/2023,"67,882,304", $438.11 ,436.601,,,,,,,,,,
30/06/2023,"104,964,019", $443.28 ,436.669,,,,,,,,,,
