Date,Close,Volume,Average,,,,,,,,,,
17/05/2018, $168.33 ,"27,480,164",167.907,,,,,,,,,,
18/05/2018, $167.46 ,"26,217,939",168.166,,,,,,,,,,
21/05/2018, $168.40 ,"22,954,565",168.382,,,,,,,,,,
22/05/2018, $168.18 ,"19,477,721",168.593,,,,,,,,,,
23/05/2018, $169.60 ,"26,557,835",168.765,,,,,,,,,,
24/05/2018, $169.55 ,"27,696,539",168.758,,,,,,,,,,
25/05/2018, $169.72 ,"27,460,536",168.784,,,,,,,,,,
29/05/2018, $168.97 ,"41,220,468",168.706,,,,,,,,,,
30/05/2018, $170.18 ,"22,665,836",168.937,,,,,,,,,,
31/05/2018, $170.07 ,"35,670,946",169.046,,,,,,,,,,
01/06/2018, $172.74 ,"45,543,331",169.487,,,,,,,,,,
04/06/2018, $174.30 ,"20,459,634",170.171,,,,,,,,,,
05/06/2018, $174.84 ,"24,779,284",170.815,,,,,,,,,,
06/06/2018, $175.86 ,"25,036,647",171.583,,,,,,,,,,
07/06/2018, $174.43 ,"39,600,316",172.066,,,,,,,,,,
08/06/2018, $174.44 ,"31,780,348",172.555,,,,,,,,,,
11/06/2018, $174.91 ,"22,319,709",173.074,,,,,,,,,,
12/06/2018, $175.83 ,"22,511,832",173.76,,,,,,,,,,
13/06/2018, $175.82 ,"37,858,584",174.324,,,,,,,,,,
14/06/2018, $177.60 ,"35,915,978",175.077,,,,,,,,,,
15/06/2018, $176.98 ,"49,615,730",175.501,,,,,,,,,,
18/06/2018, $176.50 ,"31,633,192",175.721,,,,,,,,,,
19/06/2018, $176.00 ,"38,235,994",175.837,,,,,,,,,,
20/06/2018, $177.25 ,"33,038,042",175.976,,,,,,,,,,
21/06/2018, $175.71 ,"43,469,439",176.104,,,,,,,,,,
22/06/2018, $175.32 ,"30,073,187",176.192,,,,,,,,,,
25/06/2018, $171.37 ,"77,799,725",175.838,,,,,,,,,,
26/06/2018, $172.07 ,"39,008,146",175.462,,,,,,,,,,
27/06/2018, $169.73 ,"52,843,497",174.853,,,,,,,,,,
28/06/2018, $171.19 ,"46,407,708",174.212,,,,,,,,,,
29/06/2018, $171.65 ,"36,408,464",173.679,,,,,,,,,,
02/07/2018, $172.80 ,"31,770,026",173.309,,,,,,,,,,
03/07/2018, $170.80 ,"25,512,707",172.789,,,,,,,,,,
05/07/2018, $172.92 ,"31,626,198",172.356,,,,,,,,,,
06/07/2018, $175.61 ,"37,005,574",172.346,,,,,,,,,,
09/07/2018, $177.19 ,"27,362,061",172.533,,,,,,,,,,
10/07/2018, $177.32 ,"23,902,488",173.128,,,,,,,,,,
11/07/2018, $176.42 ,"30,280,553",173.563,,,,,,,,,,
12/07/2018, $179.46 ,"27,930,119",174.536,,,,,,,,,,
13/07/2018, $179.61 ,"28,067,961",175.378,,,,,,,,,,
16/07/2018, $179.18 ,"21,405,310",176.131,,,,,,,,,,
17/07/2018, $180.27 ,"31,034,075",176.878,,,,,,,,,,
18/07/2018, $179.93 ,"23,220,839",177.791,,,,,,,,,,
19/07/2018, $179.03 ,"31,094,145",178.402,,,,,,,,,,
20/07/2018, $178.99 ,"35,907,619",178.74,,,,,,,,,,
23/07/2018, $179.56 ,"22,184,720",178.977,,,,,,,,,,
24/07/2018, $180.30 ,"36,900,281",179.275,,,,,,,,,,
25/07/2018, $182.82 ,"36,022,078",179.915,,,,,,,,,,
26/07/2018, $180.05 ,"40,873,485",179.974,,,,,,,,,,
27/07/2018, $177.62 ,"59,456,093",179.775,,,,,,,,,,
30/07/2018, $175.11 ,"60,192,990",179.368,,,,,,,,,,
31/07/2018, $176.45 ,"47,285,135",178.986,,,,,,,,,,
01/08/2018, $177.12 ,"37,101,925",178.705,,,,,,,,,,
02/08/2018, $179.53 ,"47,178,229",178.755,,,,,,,,,,
03/08/2018, $180.08 ,"28,934,445",178.864,,,,,,,,,,
06/08/2018, $181.14 ,"24,808,763",179.022,,,,,,,,,,
07/08/2018, $181.80 ,"29,895,664",179.172,,,,,,,,,,
08/08/2018, $182.02 ,"22,680,749",179.092,,,,,,,,,,
09/08/2018, $181.91 ,"18,852,898",179.278,,,,,,,,,,
10/08/2018, $180.52 ,"33,818,464",179.568,,,,,,,,,,
13/08/2018, $180.32 ,"26,089,195",180.089,,,,,,,,,,
14/08/2018, $181.45 ,"20,913,021",180.589,,,,,,,,,,
15/08/2018, $179.23 ,"58,528,016",180.8,,,,,,,,,,
16/08/2018, $179.82 ,"27,711,761",180.829,,,,,,,,,,
17/08/2018, $179.86 ,"36,092,641",180.807,,,,,,,,,,
20/08/2018, $179.70 ,"24,938,956",180.663,,,,,,,,,,
21/08/2018, $180.36 ,"26,258,657",180.519,,,,,,,,,,
22/08/2018, $181.06 ,"18,042,380",180.423,,,,,,,,,,
23/08/2018, $180.80 ,"25,776,166",180.312,,,,,,,,,,
24/08/2018, $182.48 ,"22,502,735",180.508,,,,,,,,,,
27/08/2018, $184.34 ,"29,343,552",180.91,,,,,,,,,,
28/08/2018, $184.61 ,"20,277,036",181.226,,,,,,,,,,
29/08/2018, $186.74 ,"29,175,591",181.977,,,,,,,,,,
30/08/2018, $186.41 ,"29,315,453",182.636,,,,,,,,,,
31/08/2018, $186.65 ,"28,653,248",183.315,,,,,,,,,,
04/09/2018, $185.85 ,"29,063,537",183.93,,,,,,,,,,
05/09/2018, $183.45 ,"42,623,326",184.239,,,,,,,,,,
06/09/2018, $181.81 ,"46,091,403",184.314,,,,,,,,,,
07/09/2018, $181.11 ,"46,629,495",184.345,,,,,,,,,,
10/09/2018, $181.72 ,"26,131,977",184.269,,,,,,,,,,
11/09/2018, $183.12 ,"30,116,460",184.147,,,,,,,,,,
12/09/2018, $182.58 ,"36,203,973",183.944,,,,,,,,,,
13/09/2018, $184.53 ,"31,133,188",183.723,,,,,,,,,,
14/09/2018, $183.99 ,"31,224,132",183.481,,,,,,,,,,
17/09/2018, $181.34 ,"33,071,197",182.95,,,,,,,,,,
18/09/2018, $182.84 ,"31,877,347",182.649,,,,,,,,,,
19/09/2018, $182.70 ,"31,843,377",182.574,,,,,,,,,,
20/09/2018, $184.72 ,"33,295,820",182.865,,,,,,,,,,
21/09/2018, $183.71 ,"38,605,353",183.125,,,,,,,,,,
24/09/2018, $183.89 ,"34,945,602",183.342,,,,,,,,,,
25/09/2018, $184.14 ,"25,277,520",183.444,,,,,,,,,,
26/09/2018, $184.27 ,"36,210,571",183.613,,,,,,,,,,
